118.23,109.03,110.03,109.92,108.67,111.65,135.71,112.56,112.91
118.23,109.03,112.26,109.92,109.11,111.65,148.72,112.99,118.34
118.23,110.3,112.26,112.02,109.11,111.65,150.49,112.98,118.33
118.23,110.3,112.26,112.02,109.11,111.65,151.37,114.45,121.76
119.63,110.3,114.85,118.06,109.11,111.64,164.88,114.42,133.96
120.34,113.08,114.84,118.06,109.1,111.64,178.66,114.37,133.91
120.34,114.55,114.83,118.05,109.09,111.63,232.52,114.29,144.62
120.33,121.62,114.81,128.7,109.55,117.3,232.47,115.28,144.49
120.31,125.75,114.77,128.66,109.51,117.27,232.39,124.53,144.31
120.28,125.72,114.7,128.6,109.44,117.21,255.36,124.27,144.04
126.29,129.05,114.57,128.48,109.31,117.12,301.75,129.25,143.65
126.18,142.12,114.36,133.43,109.1,116.95,322.93,130.3,143.1
125.99,151.9,116.12,134.85,110.37,116.66,322.52,129.56,142.35
125.68,169.18,115.59,134.33,109.81,116.2,321.94,135.11,141.33
125.18,176.17,116.24,160.68,114.18,117.78,323.11,133.81,148.69
124.4,175.37,115.07,162.35,112.94,140.13,350.42,138.94,153.23
123.23,215.25,113.4,161.72,111.16,138.68,349.04,142.09,155.64
121.55,213.6,112.66,174.64,108.73,136.68,347.3,143.09,165.91
119.21,221.97,109.68,171.88,105.52,134,345.13,140.94,162.92
116.1,219,109.92,187.48,101.43,130.56,342.5,148.26,159.42
112.09,215.22,105.33,183.27,96.426,126.3,339.4,144.22,158.23
112.17,210.6,108.47,178.3,90.523,121.21,335.83,139.67,170.81
106.33,205.16,102.36,229.15,87.886,115.38,331.83,134.69,190.04
99.618,198.99,95.622,223.1,87.555,108.93,327.46,129.34,203.49
92.203,192.25,88.438,216.7,95.565,102.06,322.8,123.75,210.08
84.313,185.18,81.044,210.17,88.185,95.017,317.96,118.03,204.9
76.229,178.03,73.699,203.75,80.973,88.066,313.05,112.31,199.75
68.253,171.06,66.656,197.65,74.185,81.458,308.21,106.73,200.68
60.676,164.53,60.135,192.06,68.032,83.17,303.55,101.4,214.75
53.745,158.64,54.307,187.13,62.661,77.894,299.18,96.439,227.28
47.641,153.52,49.28,182.93,61.09,87.212,295.18,91.917,230.35
42.465,149.23,45.092,179.48,57.45,83.608,291.62,87.892,249.82
38.237,145.78,41.726,176.75,54.611,80.772,288.51,84.393,246.89
34.914,143.11,39.113,174.65,52.479,78.623,285.89,81.421,244.42
32.397,141.11,37.155,173.11,50.938,77.054,283.72,78.953,242.38
30.563,139.68,35.739,172.02,49.864,75.952,281.97,76.953,240.75
29.275,138.69,34.75,171.27,49.143,75.207,280.6,75.367,239.46
28.405,138.03,34.083,170.77,48.678,74.721,279.55,74.14,238.47
27.838,137.61,33.65,170.45,48.389,74.416,278.76,73.212,237.73
27.483,137.34,33.377,170.26,48.215,74.232,278.19,72.526,237.18
27.269,137.19,33.212,170.14,48.115,74.125,277.79,72.031,236.79
27.145,137.1,33.115,170.08,48.059,74.065,277.51,71.681,236.52
27.075,137.05,33.061,170.04,48.03,75.033,277.32,71.441,236.33
27.038,137.03,33.031,170.02,48.014,75.016,277.2,71.278,236.21
27.018,137.01,33.015,170.01,48.007,75.007,277.12,71.172,236.13
27.008,137.01,33.007,170,48.003,75.003,277.07,71.103,236.08
27.004,137,33.003,170,48.001,75.001,277.04,71.06,236.04
27.002,137,33.001,170,48.001,75.001,277.02,71.033,236.02
27.001,137,33.001,170,48,75,277.01,71.018,236.01
27,137,33,170,48,75,277,71.008,236.01
27,137,33,170,48,75,277,71.003,236
27,137,33,170,48,75,277,71,236
