27.12,28.66,28.26,26.32,28.3,25.4,16.05,27.66,27.36
26.31,28.84,27.53,26.32,26.54,25.52,16,27.27,25.89
26.95,28.38,27.49,26.21,27.64,25.69,16,27.84,25.62
27.58,28.73,27.51,26.81,27.3,26.33,16,27.86,25.23
27.54,28.89,26.97,25.64,27.68,25.77,16,27.87,24.22
27.48,28.54,27.2,25.66,28.28,25.6,16,27.78,24.19
27.57,28.44,27.53,24.92,29.01,25.37,16,27.62,24.29
27.69,27.85,28.1,24.94,29.08,22.69,16,27.38,24.71
27.47,26.07,27.2,24.34,29.1,22.77,16,26.23,24.69
26.93,26.23,26.5,24.05,28.78,23.5,16,25.85,24.88
26.65,24.52,27.19,23.48,28.89,24.21,16,23.93,24.77
26.63,23.23,27.49,22.68,28.87,24.48,16,23.11,24.46
27.27,24.26,26.49,22.24,28.82,25.46,16,23.53,23.53
27.55,24.83,27.26,21.29,29.13,26.05,16,24.41,22.3
27.85,25,27.51,22.39,27.99,25.83,16,23.85,22.72
27.69,25,27.29,24.39,28.41,23.66,16,23.29,22.63
27.06,25,27.36,25.71,27.9,22.95,16,23.73,22.99
25.46,25,27.02,26.98,27.04,24.15,16,24.5,22.98
24.95,25,27.05,28.98,26.62,24.4,16,24.25,23.29
24.01,25,26.51,22.79,26.8,24.53,16,23.43,22.8
23.44,25,25.76,23.46,26.73,23.84,16,23.02,23.57
26.86,24.65,25,23.61,25.52,22.85,16,22.41,24.17
28.09,23.75,24.4,23,25.71,23.64,16,22.52,23.14
27.94,19,23.35,23,24.92,21.34,16,21.39,24
28.26,19,23.3,23,25,19.31,16,20.79,25
27.63,19,22.22,23,25,19.21,16,20,25
28.2,19,22.23,23,25.04,20.76,16,20,25
27.72,19,22.08,23,25.05,18.86,16,20,28
22.9,19,22,23,25.05,29,16,20,29
22.63,19,22,23,25.06,29,16,20,30
22.1,19,22,23,31,31,16,20,31
22,19,22,23,31,31.04,16,20,32
22,19,22,23,31,31,16,20,32
22,19,22,23,31,31,16,20,32
22,19,22,23,31,31,16,20,32
22,19,22,23,31,31,16,20,32
22,19,22,23,31,31,16,20,32
22,19,22,23,31,31,16,20,32
22,19,22,23,31,31,16,20,32
22,19,22,23,31,31,16,20,32
22,19,22,23,31,31,16,20,32
22,19,22,23,31,31,16,20,32
22,19,22,23,31,43,16,20,32
22,19,22,23,31,43,16,20,32
22,19,22,23,31,43,16,20,32
22,19,22,23,31,43,16,20,32
22,19,22,23,31,43,16,20,32
22,19,22,23,31,43,16,20,32
22,19,22,23,31,43,16,20,32
22,19,22,23,31,43,16,20,32
22,19,22,23,31,43,16,20,32
22,19,22,23,31,43,16,20,32
