84.917,40.05,38.067,84.173,40.991,107.21,252.53,51.141,76.353
90.539,49.112,66.773,83.039,51.345,111.06,254.4,59.387,128.43
80.943,49.852,58.418,87.597,47.188,90.932,254.4,53.022,138.39
68.552,47.219,54.176,78.742,46.38,75.739,254.4,53.353,147.06
68.392,45.636,60.56,109.03,44.895,79.433,254.4,52.722,244.91
72.468,47.792,56.641,113.68,42.768,84.847,254.4,51.045,262.97
66.293,50.12,59.473,123.15,41.557,79.103,254.4,50.35,325.72
62.726,54.554,49.194,162.76,36.999,84.752,254.4,45.356,354.54
62.553,65.904,48.074,156.42,33.273,85.042,254.4,58.123,334.97
62.407,69.799,43.87,170.11,30.663,79.876,254.4,54.528,297.68
61.588,81.671,36.081,158.03,29.914,71.139,254.4,65.734,290.15
55.963,104.68,34.278,147.48,27.187,67.391,254.4,69.362,221.62
51.57,173.49,34.694,136.4,28.812,65.709,254.4,80.245,164.94
44.822,254.88,34.1,98.816,29.005,51.984,254.4,96.537,113.63
43.343,318.97,35.385,140.35,30.256,49.064,254.4,82.743,120.81
42.288,375.04,35.134,175.46,31.689,63.904,277,82.142,126.36
37.557,397.31,33.358,182.97,29.533,60.726,277,82.514,117.18
32.112,398.54,31.967,132.4,26.578,61.29,277,86.865,119.42
28.963,392.77,29.733,139.81,24.639,62.611,277,83.075,119.79
27.751,309.12,31.065,116.36,23.481,61.823,277,82.106,123.51
26.497,249.41,29.605,117.39,21.43,61.292,277,79.915,122.28
29.88,194.71,36.195,117.45,20.534,56.471,277,76.443,122.55
30.049,141.23,35.088,170,22.56,57.873,277,74.699,133.16
30.932,137,34.038,170,28.596,55.375,277,72.267,152
30.806,137,33.65,170,45,53.569,277,71.636,164
29.994,137,33.079,170,45,52.996,277,71,164
29.402,137,33.02,170,45.013,53.335,277,71,164
28.621,137,33.001,170,45,52.59,277,71,170
27.247,137,33,170,45.017,60,277,71,189
27.148,137,33,170,45.001,60,277,71,206
27.004,137,33,170,48,74,277,71,213
27,137,33,170,48,74.024,277,71,236
27,137,33,170,48,74,277,71,236
27,137,33,170,48,74,277,71,236
27,137,33,170,48,74,277,71,236
27,137,33,170,48,74,277,71,236
27,137,33,170,48,74,277,71,236
27,137,33,170,48,74,277,71,236
27,137,33,170,48,74,277,71,236
27,137,33,170,48,74,277,71,236
27,137,33,170,48,74,277,71,236
27,137,33,170,48,74,277,71,236
27,137,33,170,48,75,277,71,236
27,137,33,170,48,75,277,71,236
27,137,33,170,48,75,277,71,236
27,137,33,170,48,75,277,71,236
27,137,33,170,48,75,277,71,236
27,137,33,170,48,75,277,71,236
27,137,33,170,48,75,277,71,236
27,137,33,170,48,75,277,71,236
27,137,33,170,48,75,277,71,236
27,137,33,170,48,75,277,71,236
