107.02,75.215,82.539,107.18,77.318,117.79,287.56,84.694,97.742
100.78,74.576,93.855,98.388,79.776,112.22,254.94,87.178,131.47
89.229,74.93,86.337,100.68,75.842,95.782,209.14,82.561,130.93
79.823,70.327,83.242,90.991,74.252,84.399,201.25,83.567,135.5
81.214,68.078,88.665,111.45,72.291,86.043,208.39,81.162,199.97
84.749,71.551,83.982,110.55,70.448,88.849,216.01,79.549,194.04
80.673,75.062,83.471,113.56,69.435,85.637,256.9,79.132,236.15
79.144,91.057,79.418,143.13,67.543,93.272,242.32,77.786,243.57
78.853,112.67,78.681,132.18,65.618,93.811,236.72,94.595,228.8
77.082,97.702,76.862,138.3,64.316,91.674,248.17,90.464,210.63
68.959,119.43,49.383,111.86,43.652,70.077,267.16,147.7,168.81
69.917,170.57,48.926,112.22,42.262,68.053,279.23,152.15,140.08
59.183,206.46,52.342,108.55,44.51,64.871,267.6,112.69,116.27
56.478,249.98,54.405,89.621,44.495,58.455,267.49,122.25,94.634
56.385,240.05,63.936,128.72,53.292,59.605,268.52,92.546,102.96
55.771,217.97,60.386,154.28,57.323,96.767,294.66,99.294,109.42
54.178,262.06,66.157,157.79,55.854,87.977,294.33,103.45,110.79
52.201,245.21,72.79,150.88,52.742,94.124,293.91,104.51,125.23
50.775,251.42,64.28,138.4,53.693,91.737,293.39,98.307,128.73
49.597,210.88,73.639,142.93,54.103,86.197,292.75,101.72,128.49
50.765,188.31,61.681,144.74,54.056,84.105,294.83,99.388,129.35
54.359,173.2,83.912,140.11,49.263,79.753,293.81,97.944,139.14
52.545,158.62,59.117,197.73,58.405,78.527,292.67,93.439,163.18
50.679,155.73,51.677,186.58,83.447,73.275,291.42,88.515,186.52
48.334,153.7,49.007,183.8,161.83,69.87,290.09,86.388,209.75
45.676,151.56,46.753,181.87,92.874,67.143,288.7,83.339,176.39
43.128,149.4,44.639,179.98,78.231,65.141,287.3,81.786,175.39
40.42,147.29,42.622,178.17,75.132,62.401,285.92,80.273,179.61
37.615,145.32,40.758,176.52,62.712,68.088,284.59,78.887,196.81
35.42,143.54,39.091,175.06,56.869,66.044,283.34,77.599,212.5
27.004,137,33,170,48,74,277,71.001,213.11
27,137,33,170,48,74.025,277,71.001,236.01
27,137,33,170,48,74,277,71.001,236
27,137,33,170,48,74,277,71,236
27.001,137,33,170,48,74,277,71,236
27.001,137,33.001,170,48,74,277,71,236
27.002,137,33.001,170,48,74,277,71,236
27.002,137,33.001,170,48,74,277,71,236
27.003,137,33.002,170,48,74,277,71,236
27.004,137,33.002,170,48,74,277,71,236
27.269,137.19,33.212,170.14,48.115,74.125,277.79,72.03,236.79
27.145,137.1,33.115,170.08,48.059,74.065,277.51,71.681,236.52
27.075,137.05,33.061,170.04,48.03,75.033,277.32,71.44,236.33
27.038,137.03,33.031,170.02,48.014,75.016,277.2,71.278,236.21
27.018,137.01,33.015,170.01,48.007,75.007,277.12,71.172,236.13
27.008,137.01,33.007,170,48.003,75.003,277.07,71.103,236.08
27.004,137,33.003,170,48.001,75.001,277.04,71.06,236.04
27.002,137,33.001,170,48.001,75.001,277.02,71.033,236.02
27.001,137,33.001,170,48,75,277.01,71.018,236.01
27,137,33,170,48,75,277,71.008,236.01
27,137,33,170,48,75,277,71.003,236
27,137,33,170,48,75,277,71,236
